,artist,formatted_lyrics
2592,6,"Don't waste yourlove, just let it last'Cause onceit's gone it's never coming back"
2593,6,It's true
2594,6,Could you love me the same?Tell me what makes you stay
2595,6,There's a hundred ways to leave a lover
2596,6,"Leave a lover, leave a lover"
2597,6,Hundred ways to leave a lover
2598,6,"Leave a lover, leave a"
2599,6,There's a hundred ways to leave a lover
2600,6,I won't wait a minute longer
2601,6,Hundred ways to leave
2602,6,But I'm the only one that you need
2603,6,"It's the final curtain call, but if you're ready"
2604,6,"I will give my all for you, for you"
2605,6,Let them say it how they want
2606,6,"If I can love you good, it's no one's fault"
2607,6,Ooh
2608,6,Could you love me the same?Tell me what makes you stay
2609,6,There's a hundred ways to leave a lover
2610,6,"Leave a lover, leave a lover"
2611,6,Hundred ways to leave a lover
2612,6,"Leave a lover, leave a"
2613,6,There's a hundred ways to leave a lover
2614,6,I won't wait a minute longer
2615,6,Hundred ways to leave
2616,6,But I'm the only one that you need
2617,6,"Ooh-ooh, ooh-ooh, ooh, ooh, ooh"
2618,6,"Ooh-ooh, ooh-ooh, ooh-ooh"
2619,6,"Ooh, ooh, ooh, ooh-ooh, ooh-ooh, ooh-ooh"
2620,6,The walls are falling again
2621,6,I hear you calling my name
2622,6,I want you
2623,6,You're the match and the flame
2624,6,Oxygen to the brain (Yeah)
2625,6,I want you
2626,6,You already know
2627,6,"The way you turn it on, you're so electrical"
2628,6,Come on
2629,6,I come alive
2630,6,You start me up a million times
2631,6,And I'm terrified
2632,6,That you could leave me crying
2633,6,"Ooh, ooh, ooh, ooh-ooh, ooh-ooh, ooh-ooh"
2634,6,"Ooh, ooh, ooh, ooh-ooh, ooh-ooh, ooh-ooh"
2635,6,"Ooh, ooh, ooh, ooh-ooh, ooh-ooh, ooh-ooh"
2636,6,"Ooh, ooh, ooh, ooh-ooh, ooh-ooh, ooh-ooh"
2637,6,"Look, I need you around"
2638,6,Got my head in the clouds
2639,6,Come over
2640,6,It's a quarter past two
2641,6,I'm staying up for you
2642,6,Just to hold ya
2643,6,You already know
2644,6,The way you turn it on you're so electrical
2645,6,Come on
2646,6,"Don't hate me, give love a chance"
2647,6,"Don't need your heart, just need your hands"
2648,6,Knew from the start that this won't end
2649,6,"Don't you tease me, baby, please"
2650,6,"Pretty please, pretty please"
2651,6,"Pretty please, pretty please"
2652,6,"Pretty please, pretty please"
2653,6,"Pretty please, pretty please (Woo)"
2654,6,(Woo)
2655,6,"Don't you tease me, baby, please"
2656,6,I'm gon' touch if you let me
2657,6,Give me love if you have it
2658,6,"No more talk, let me have it"
2659,6,Swear now I'm ready
2660,6,"Had enough, I admit it"
2661,6,Lookin' so camera-ready
2662,6,Got me feelin' some type of way'Cause your body is so wavy
2663,6,"This feels too good to let it go, ayy(Yeah, move it, move it)"
2664,6,"But I can't let you lock the door, mmm"
2665,6,"Don't hate me, give love a chance"
2666,6,"Don't need your heart, just need your hands"
2667,6,Knew from the start that this won't end
2668,6,"Don't you tease me, baby, please (Woo)"
2669,6,(Woo)
2670,6,"Don't you tease me, baby, please"
2671,6,"Don't you tease me, baby, please"
2672,6,"Lately, I'm so caught up in the moment"
2673,6,I know
2674,6,Theres so much in my head can't put it down
2675,6,I know
2676,6,"Too much on my chest, shoulders tight"
2677,6,"Getting heavy, turn on the light"
2678,6,I need a little smoothing out the rough
2679,6,"I want relief, I want to feel your touch"
2680,6,"I want release, a little something in the cut"
2681,6,"Ah, ah-ah, ah"
2682,6,I came here to get some dopamine
2683,6,"Ah-ah, ah, ah-ah, ah, ah, ah"
2684,6,"Make it go all night, no gasoline"
2685,6,"Ah-ah, ah, ah-ah, ah, ah, ah"
2686,6,"Yes, I know you've been"
2687,6,Waiting for me (I need)
2688,6,"Ah-ah, ah, ah-ah, ah, ah, ah ( I need, I need)"
2689,6,I came here to get some dopamine (Dopamine)
2690,6,"Ah-ah, ah, ah-ah, ah-ah, ah-ah (I need, I need, I need dopamine)"
2691,6,"I came here to (Uh, uh)"
2692,6,You telling me sweet nothings
2693,6,Got me all right
2694,6,Aint no time for talking
2695,6,When we're tongue-tied
2696,6,Holding on my head close my eyes
2697,6,"When it's raining, you're my sunshine"
2698,6,I need a little smoothing out the rough
2699,6,"I want relief, I want to feel your touch"
2700,6,I want release (Release)
2701,6,", a little something in the cut"
2702,6,"Ah, ah-ah, ah"
2703,6,Miss me with that busy shit
2704,6,Miss me with that I cant stay over tonight
2705,6,I dont want to wait to see you
2706,6,I just want to hug and kiss you
2707,6,And I dont know if you know this
2708,6,You can work and have fun
2709,6,You can drink and dress nice
2710,6,You can come back to mine
2711,6,Cause youre not dead to the world
2712,6,Youre caught up in yourself
2713,6,And its not cool if you curve me
2714,6,Oh oh oh oh
2715,6,Oh oh oh
2716,6,"So, hold on, are you really dead to the world"
2717,6,"Slow down, youre not really dead to the world"
2718,6,"Right now, Im about to take you to the house"
2719,6,"Be under covers, lovers, dead to the world"
2720,6,You told me never take your time in vain
2721,6,You got me living inside the pain
2722,6,Baby you can put your phone on th dinner table
2723,6,Go offline I need your tim
2724,6,I know its hard but you gotta be patient
2725,6,Ohh ohh
2726,6,Cuz youre not dead to the world
2727,6,Youre caught up in yourself
2728,6,And its not cool if you curve me
2729,6,Oh oh oh oh
2730,6,Oh oh oh
2731,6,"So hold on, are you really dead to the world"
2732,6,"Slow down, youre not really dead to the world"
2733,6,"Right now, Im about to take you to the house"
2734,6,"Be under covers, lovers, dead to the world"
2735,6,Devil in a black dress
2736,6,They must've kicked you out of heaven
2737,6,I wish I knew youwerean actress
2738,6,I fellin love with your impression'Cause now
2739,6,I'm staring down a barrel
2740,6,You got my life in your hands now
2741,6,You wanna hit me with an arrow
2742,6,Six seconds till' it's man down (Seconds till' it's man down)
2743,6,Locked and loaded finding your target
2744,6,You marked it
2745,6,I'm the one you've chosen to hit
2746,6,I'm your victim
2747,6,Finger on the trigger
2748,6,I know it's too late to be saved
2749,6,Bullet to the heart
2750,6,Bullet to the heart
2751,6,I fell for a stranger
2752,6,With one in the chamber
2753,6,Who left me for dead and with a scar on my heart
2754,6,Bullet to the heart
2755,6,Bullet to the heart
2756,6,"Oh, you're so reckless"
2757,6,Leaving me breathless
2758,6,You go to my head and leave me alone in the dark
2759,6,Bullet to the heart
2760,6,Bullet to the heart
2761,6,Bullet to the heart
2762,6,Elegant assassin
2763,6,You spin me around like a revolver
2764,6,A dozen roses on my casket
2765,6,I thought we'd end up at the alter
2766,6,But now you got me going under
2767,6,Blowin' kisses to my tombstone
2768,6,You already found another
2769,6,Wish I could tell him all that I know (Tell him all that I know)
2770,6,I'm coming back to you
2771,6,And I hope you don't mind
2772,6,That I'm wasting your time
2773,6,"I know you want me, too"
2774,6,Even though you're not mine
2775,6,You got that look in your eyes
2776,6,"Come on, tell me where you at"
2777,6,When you're back
2778,6,"I won't keep you up, take a nap"
2779,6,A little gasoline and a match
2780,6,You just like it better when it's cold
2781,6,"Oh, oh"
2782,6,"Oh, oh-oh"
2783,6,This ain't what you want
2784,6,This is what you need
2785,6,Wake up in the morning
2786,6,"Know just what you need, need, need, need"
2787,6,I'm coming back to you
2788,6,So I really hope that you don't mind
2789,6,"I know you want me, too"
2790,6,Even though you're not mine
2791,6,You got that look in your eyes
2792,6,Can you remember when I crossed it?Put the sweat up in this like a mosh pit
2793,6,Think I'm done up in this
2794,6,Don't you stop me
2795,6,Don't wanna see you throw a fit
2796,6,You just like it better when it's cold
2797,6,"Oh, oh"
2798,6,"Oh, oh-oh"
2799,6,"Oh, oh"
2800,6,"Oh, oh-oh"
2801,6,If you feel the vibe girl just know that it's real
2802,6,Tryna make you my girl have you living ill
2803,6,Can you look up in my eyes if you wanna live a thrill
2804,6,If I do it til I die I'ma put you in my will but
2805,6,I'm trying to keep
2806,6,My head on my shoulders (woah)
2807,6,Im dying to be
2808,6,Your man til its over or least til I'm sober
2809,6,Like can you read my mind girl? What is it I want?Do I love your body do I love of your train of thought
2810,6,You could never be a side girl only number one
2811,6,Got me paralyzed yeah with those of pair of eyes
2812,6,I'm trying to keep
2813,6,My head on my shoulders (woah)
2814,6,I'm dying to be
2815,6,Your man til its over or least til I'm sober
2816,6,Like ahhh
2817,6,Say the word that you hate me
2818,6,Just so I could know its over when its done
2819,6,Only hate the picture when its HDProlly better off just being fun and dumb
2820,6,I won't be there when you finally come around
2821,6,And I hope I'm prepared to leave you on the ground
2822,6,If you feel the vibe girl jus know that its real
2823,6,Tryna make you my girl have you living ill
2824,6,Can you look up in my eyes if you wanna live a thrill
2825,6,If I do it til die I'ma put you in my will but
2826,6,I'm trying to keep
2827,6,My head on my shoulders (woah)
2828,6,I'm dying to be
2829,6,Your man til its over or least til I'm sober
2830,6,Like can you read my mind girl what is it I want
2831,6,Do I love your body do I love of your train of thought
2832,6,You could never be a side girl only number one
2833,6,Got me paralyzed yeah with those of pair of eyes
2834,6,I'm trying to keep
2835,6,My head on my shoulders (woah)
2836,6,I'm dying to be
2837,6,Ur man til its over or least til I'm sober
2838,6,Like ahhh
2839,6,"IWhatchu want, whatchu want, whatchu want"
2840,6,"I can give it to you, I can give it to you"
2841,6,"Say IWhatchu want, whatchu want, whatchu want"
2842,6,"I can give it to you, yeah"
2843,6,I can give it to you
2844,6,"Im sayin IWhatchu want, whatchu want, whatchu want"
2845,6,I can give it to you
2846,6,I'm the same vibe different wavelengths
2847,6,Wrist bust down shorty got a plain Jane
2848,6,Now we at the crib playing Smash Bros Melee
2849,6,"Oh, she got that look got me singing like a Bubl"
2850,6,"Call the studio Dojo, baby (I'm the teacher)"
2851,6,Austin Powers with the mojo it's my birthday
2852,6,I'mma need a cake I'mma eat it like an entre
2853,6,She wants me to put a ring on it like Beyonc
2854,6,I can't leave you even if I tried to
2855,6,Late night when I slide through
2856,6,Can leave you when it's time to (When it's time)
2857,6,I can't leave you even if I tried to
2858,6,Late night when I slide through
2859,6,Can leave you when it's time to (When it's time to)
2860,6,Go ghost
2861,6,When it's time to (When it's time to)
2862,6,Go ghost
2863,6,Imma run through these haters
2864,6,Like I'm 
2865,6,Hundred-meter dash speeding
2866,6,Down on my own lane
2867,6,I'm taking her to the crib with the cheesecake
2868,6,But I can't let go even if it was a mistake
2869,6,Call the studio Dojo baby (I'm the teacher)
2870,6,"Austin Powers with the mojo, it's my birthday"
2871,6,I'mma need a cake I'mma eat it like an entre
2872,6,She wants me to put a ring on it like Beyonc
2873,6,Next to your body save a place for me
2874,6,Lost in the moment waited patiently
2875,6,Next to your body save a place for me
2876,6,Place for me
2877,6,Place for me
2878,6,Dont lose the beat of the tempo
2879,6,Dont fall too deep in your mental
2880,6,Start off slow hands and then its fast pace
2881,6,Say Im your number one
2882,6,I dont do last place
2883,6,Dont lose the beat of the tempo
2884,6,Dont fall too deep in your mental
2885,6,Start off slow hands and then its fast pace
2886,6,Say Im your number one
2887,6,I dont do last place
2888,6,Last place
2889,6,Baby did I forget to mention
2890,6,Youre the one that got my attention
2891,6,Left that in the past they went missing
2892,6,You the only star that I wish on
2893,6,I want your ah ah ah ah ah ah ah ah
2894,6,Passion make it burn like that (uh huh)
2895,6,Waves send shocks all through my body
2896,6,Thousand little heart attacks (ah ha ha)
2897,6,Next to your body save a place for me
2898,6,A place for me
2899,6,Place for me
2900,6,Dont lose the beat of the tempo
2901,6,Dont fall too deep in your mental
2902,6,Start off slow hands and then its fast pace
2903,6,Say Im your number one
2904,6,I dont do last place
2905,6,Dont lose the beat of the tempo
2906,6,Dont fall too deep in your mental
2907,6,Start off slow hands and then its fast pace
2908,6,Say Im your number one
2909,6,I dont do last place
2910,6,Last place
2911,6,When I'm broke and I'm stressing
2912,6,I know you'll stay by me
2913,6,When I feel disconnected
2914,6,You're all I need
2915,6,When the water runs dry
2916,6,I know that I can always come find you
2917,6,You're the only one that picks me up
2918,6,When I'm so blue
2919,6,"Can you feel it, too?"
2920,6,When the sky is on fire
2921,6,I know that I can run wild
2922,6,With you
2923,6,When the sky is on fire
2924,6,I know that I can run wild
2925,6,With you
2926,6,When I'm so blue
2927,6,When I'm broke and I'm stressing
2928,6,I know you'll stay by me
2929,6,When I feel disconnected
2930,6,You're all I need
2931,6,When the water runs dry
2932,6,I know that I can always come find you
2933,6,You're the only one who picks me up
2934,6,Whn I'm so blue
2935,6,"And you feel it, too"
2936,6,When the sky is on fir
2937,6,I know that I can run wild
2938,6,With you
2939,6,When the sky is on fire
2940,6,I know that I can run wild
2941,6,With you
2942,6,I aint left the house in three weeks
2943,6,"I been on go, I been getting too geeked"
2944,6,Turn a good girl to a freak
2945,6,House a hotel she dont ever wanna leave
2946,6,Did too much I cant peek
2947,6,Work too much I dont ever get sleep
2948,6,I dont trust nobody
2949,6,Dont bring nobody new around me
2950,6,Go until we blackout
2951,6,"Go until we, go until we, go until we"
2952,6,Go Go
2953,6,"Go until we, go until we"
2954,6,Go go go
2955,6,Go until we blackout
2956,6,Think its time to come back down
2957,6,I dont wanna come back down
2958,6,I dont turn my back now
2959,6,I dont wanna back out
2960,6,Think its time to come back down
2961,6,Go until we blackout
2962,6,"Go until we, go until we, go until we"
2963,6,Go Go
2964,6,"Go until we, go until we"
2965,6,Go go go
2966,6,Go until we blackout
2967,6,Take me out
2968,6,Im sinkin in
2969,6,Nothing else matters whn
2970,6,Im deep within
2971,6,The only thing we changin is positions
2972,6,So we go up and black out
2973,6,"Ya, Im up there right now"
2974,6,I look down on the clouds
2975,6,"No storms to throw me around, around"
2976,6,"Eh, eh"
2977,6,Go until we blackout
2978,6,"Go until we, go until we, go until we"
2979,6,Go Go
2980,6,"Go until we, go until we"
2981,6,Go go go
2982,6,Go until we blackout
2983,6,"Let it come, ooh"
2984,6,"Let it come, ooh"
2985,6,"Starting brand new chapter from today at dawn, yeah"
2986,6,"We gon' make it, I know our sun won't go down, yeah"
2987,6,"Let it come, ooh"
2988,6,"Let it come, ooh"
2989,6,"Starting brand new chapter from today at dawn, yeah"
2990,6,"We gon' make it, I know our sun won't go down, yeah"
2991,6,Keep that addicting smile that you have
2992,6,"You're my own, no doubt for sure, I mean what I said"
2993,6,"Girl, into you now, into you now"
2994,6,Wish I could say these words to you beside a fireplace now
2995,6,"Hold up, just hold up baby, I ain't no filthy player"
2996,6,"You be the Mara Jade, I'll be your Skywalker"
2997,6,Every perspective of yours is like a magazine cover
2998,6,Hope one day the person I give my ring to is you
2999,6,"Girl, we gon', we gon', we gon' gon' reach the paradise"
3000,6,"We are, we know, for you, yeah I will sacrifice"
3001,6,"Girl, we gon', we gon', we gon' gon' reach the paradise"
3002,6,"We are, we know, for you, yeah I will sacrifice"
3003,6,"Let it come, ooh"
3004,6,"Let it come, ooh"
3005,6,"Starting brand new chapter from today at dawn, yeah"
3006,6,"We gon' make it, I know our sun won't go down, yeah"
3007,6,"Let it come, ooh"
3008,6,"Let it come, ooh"
3009,6,"Starting brand new chapter from today at dawn, yeah"
3010,6,"We gon' make it, I know our sun won't go down, yeah"
3011,6,"Get it on my ride, get on my ride, sit back and hold on tight"
3012,6,"Feeling my vibe, feeling my vibe, I see you in my sight"
3013,6,"If you the sun, then I hope to be the planets surrounding you"
3014,6,Taking selfies with the satellites while I'm with you
3015,6,Romeo and Juliet but we don't have to split apart
